doc_key,index,url
news·20240710·LM·202407102×20×22146104401,99,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240710%C2%B7LM%C2%B7202407102%C3%9720%C3%9722146104401&docIndex=99
news·20240705·LM·202407052×20×22143574470,100,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240705%C2%B7LM%C2%B7202407052%C3%9720%C3%9722143574470&docIndex=100
news·20240620·LM·202406202×20×22122347610,101,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240620%C2%B7LM%C2%B7202406202%C3%9720%C3%9722122347610&docIndex=101
news·20240620·LM·202406202×20×22122346322,102,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240620%C2%B7LM%C2%B7202406202%C3%9720%C3%9722122346322&docIndex=102
news·20240619·LF·1072×20×21662130924,103,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240619%C2%B7LF%C2%B71072%C3%9720%C3%9721662130924&docIndex=103
news·20240613·LM·202406132×20×22114050820,104,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240613%C2%B7LM%C2%B7202406132%C3%9720%C3%9722114050820&docIndex=104
news·20240610·LM·202406102×20×22107551303,105,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240610%C2%B7LM%C2%B7202406102%C3%9720%C3%9722107551303&docIndex=105
news·20240610·LM·202406102×20×22107521944,106,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240610%C2%B7LM%C2%B7202406102%C3%9720%C3%9722107521944&docIndex=106
news·20240604·LF·1072×20×21056259760,107,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240604%C2%B7LF%C2%B71072%C3%9720%C3%9721056259760&docIndex=107
news·20240601·LE·l000012315572,108,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240601%C2%B7LE%C2%B7l000012315572&docIndex=108
news·20240527·LM·202405272×20×22038181182,109,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240527%C2%B7LM%C2%B7202405272%C3%9720%C3%9722038181182&docIndex=109
news·20240525·LM·202405252×20×22047727672,110,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240525%C2%B7LM%C2%B7202405252%C3%9720%C3%9722047727672&docIndex=110
news·20240525·LF·1072×20×21136262302,111,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240525%C2%B7LF%C2%B71072%C3%9720%C3%9721136262302&docIndex=111
news·20240524·LM·202405242×20×22038072708,112,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240524%C2%B7LM%C2%B7202405242%C3%9720%C3%9722038072708&docIndex=112
news·20240524·LF·1072×20×21192359484,113,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240524%C2%B7LF%C2%B71072%C3%9720%C3%9721192359484&docIndex=113
news·20240523·LM·202405232×20×22031631835,114,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240523%C2%B7LM%C2%B7202405232%C3%9720%C3%9722031631835&docIndex=114
